tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,postal code,year,month,birth year,gender
2765,01/11/2020 10:40:55,01/11/2020 11:27:01,142,Alewife Station at Russell Field,42.396105,-71.139459,142,Alewife Station at Russell Field,42.396105,-71.139459,6287,Customer,91104,2020,11,,
432,01/11/2020 10:41:16,01/11/2020 10:48:29,386,Sennott Park Broadway at Norfolk Street,42.36860524,-71.09930186,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,2104,Subscriber,2139,2020,11,,
1025,01/11/2020 10:41:35,01/11/2020 10:58:41,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,5993,Subscriber,2215,2020,11,,
1955,01/11/2020 10:41:42,01/11/2020 11:14:17,21,Prudential Center - 101 Huntington Ave,42.34652004,-71.08065777,372,Boylston St at Exeter St,42.34958942,-71.07946779,3468,Customer,2129,2020,11,,
167,01/11/2020 10:42:21,01/11/2020 10:45:09,53,Beacon St at Massachusetts Ave,42.35082681,-71.08981088,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,2467,Subscriber,2115,2020,11,,
761,01/11/2020 10:42:26,01/11/2020 10:55:08,117,Binney St / Sixth St,42.36608797,-71.08633604,184,Sidney Research Campus/Erie Street at Waverly,42.35775309,-71.10393405,3737,Subscriber,2142,2020,11,,
307,01/11/2020 10:43:01,01/11/2020 10:48:09,17,Soldiers Field Park - 111 Western Ave,42.36426344,-71.1182757,149,175 N Harvard St,42.363796,-71.129164,4090,Subscriber,2163,2020,11,,
1121,01/11/2020 10:43:18,01/11/2020 11:01:59,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,177,University Park,42.36264779,-71.10006094,3095,Subscriber,2122,2020,11,,
1471,01/11/2020 10:43:18,01/11/2020 11:07:50,86,Brookline Village - Station Street at MBTA,42.33274392,-71.11626681,8,Union Square - Brighton Ave at Cambridge St,42.353334,-71.137313,4690,Subscriber,2445,2020,11,,
389,01/11/2020 10:43:24,01/11/2020 10:49:53,179,MIT Vassar St,42.35560121,-71.10394478,189,Kendall T,42.36242784,-71.08495474,5827,Subscriber,2139,2020,11,,
316,01/11/2020 10:43:24,01/11/2020 10:48:40,35,Arch St at Franklin St,42.35533502,-71.05822917,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,6145,Subscriber,2113,2020,11,,
533,01/11/2020 10:43:29,01/11/2020 10:52:22,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,5746,Subscriber,2139,2020,11,,
525,01/11/2020 10:43:46,01/11/2020 10:52:31,21,Prudential Center - 101 Huntington Ave,42.34652004,-71.08065777,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624445,-71.08798563,4490,Subscriber,2120,2020,11,,
1113,01/11/2020 10:43:48,01/11/2020 11:02:22,146,Murphy Skating Rink - 1880 Day Blvd,42.336448,-71.023739,25,South End Library - Tremont St at W Newton St,42.341332,-71.076847,2708,Customer,,2020,11,,
80,01/11/2020 10:43:50,01/11/2020 10:45:10,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.33741748,-71.10286117,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34011512,-71.10061884,4034,Subscriber,2130,2020,11,,
479,01/11/2020 10:43:54,01/11/2020 10:51:54,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,446,700 Commonwealth Ave.,42.34960945,-71.10391524,3726,Subscriber,2134,2020,11,,
774,01/11/2020 10:43:54,01/11/2020 10:56:49,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,11,Longwood Ave at Binney St,42.338629,-71.1065,5839,Subscriber,2134,2020,11,,
486,01/11/2020 10:43:55,01/11/2020 10:52:02,26,Washington St at Waltham St,42.34157472,-71.0689044,35,Arch St at Franklin St,42.35533502,-71.05822917,2249,Subscriber,21182281,2020,11,,
816,01/11/2020 10:44:12,01/11/2020 10:57:49,39,Washington St at Rutland St,42.3385146,-71.07404083,47,Cross St at Hanover St,42.362811,-71.056067,5049,Customer,2118,2020,11,,
2072,01/11/2020 10:44:28,01/11/2020 11:19:00,61,Boylston St at Fairfield St,42.348762,-71.082383,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,3790,Subscriber,2139,2020,11,,
403,01/11/2020 10:44:40,01/11/2020 10:51:23,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624445,-71.08798563,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.33741748,-71.10286117,4509,Customer,7748,2020,11,,
1061,01/11/2020 10:44:43,01/11/2020 11:02:24,19,Park Dr at Buswell St,42.347241,-71.105301,370,Dartmouth St at Newbury St,42.35096144,-71.07782811,2979,Subscriber,2215,2020,11,,
842,01/11/2020 10:45:06,01/11/2020 10:59:08,54,Tremont St at West St,42.354979,-71.063348,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624445,-71.08798563,2210,Subscriber,2111,2020,11,,
1408,01/11/2020 10:45:06,01/11/2020 11:08:35,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,380,Mass Ave at Albany St,42.36135838,-71.09670274,2595,Subscriber,2139,2020,11,,
294,01/11/2020 10:45:30,01/11/2020 10:50:24,179,MIT Vassar St,42.35560121,-71.10394478,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,2575,Subscriber,2139,2020,11,,
1263,01/11/2020 10:45:45,01/11/2020 11:06:48,456,Graham and Parks School – Linnaean St at Walker St,42.3829443,-71.12449831,61,Boylston St at Fairfield St,42.348762,-71.082383,4870,Subscriber,2140,2020,11,,
915,01/11/2020 10:45:45,01/11/2020 11:01:01,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,42.33758601,-71.09627098,352,Ring Rd,42.34827839,-71.08044855,3966,Subscriber,2120,2020,11,,
791,01/11/2020 10:46:11,01/11/2020 10:59:22,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,5225,Subscriber,2139,2020,11,,
638,01/11/2020 10:46:14,01/11/2020 10:56:52,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168,-71.12188071,5025,Subscriber,2139,2020,11,,
920,01/11/2020 10:46:56,01/11/2020 11:02:16,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,3542,Subscriber,2114,2020,11,,
613,01/11/2020 10:47:13,01/11/2020 10:57:26,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,374,Tremont St at Hamilton Pl,42.35668335,-71.06166646,4002,Customer,2482,2020,11,,
1145,01/11/2020 10:47:18,01/11/2020 11:06:24,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,367,Vassal Lane at Tobin/VLUS,42.38393225,-71.13961272,3211,Subscriber,2139,2020,11,,
1283,01/11/2020 10:47:29,01/11/2020 11:08:53,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,380,Mass Ave at Albany St,42.36135838,-71.09670274,4940,Customer,2139,2020,11,,
231,01/11/2020 10:47:31,01/11/2020 10:51:23,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624445,-71.08798563,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,3076,Subscriber,2121,2020,11,,
678,01/11/2020 10:47:39,01/11/2020 10:58:58,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,107,Ames St at Main St,42.3625,-71.08822,2622,Subscriber,2114,2020,11,,
1334,01/11/2020 10:47:58,01/11/2020 11:10:12,176,Lesley University,42.38674802,-71.11901879,78,Union Square - Somerville,42.379584,-71.095236,2197,Customer,1106,2020,11,,
450,01/11/2020 10:48:42,01/11/2020 10:56:13,186,Congress St at Northern Ave,42.3481,-71.03764,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176,-71.05142981,3285,Customer,1969,2020,11,,
977,01/11/2020 10:48:52,01/11/2020 11:05:09,332,Harvard Ave at Brainerd Rd,42.34953017,-71.13022771,52,Newbury St at Hereford St,42.348717,-71.085954,5146,Subscriber,66219,2020,11,,
87,01/11/2020 10:49:26,01/11/2020 10:50:54,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.33741748,-71.10286117,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34011512,-71.10061884,3125,Subscriber,2130,2020,11,,
457,01/11/2020 10:49:36,01/11/2020 10:57:14,222,Troy Boston,42.343749,-71.062256,426,Surface Rd at Summer St,42.3529457,-71.05656401,6013,Subscriber,2116,2020,11,,
1025,01/11/2020 10:50:05,01/11/2020 11:07:11,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5610,Subscriber,2118,2020,11,,
1004,01/11/2020 10:50:11,01/11/2020 11:06:56,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5548,Subscriber,2118,2020,11,,
1967,01/11/2020 10:50:15,01/11/2020 11:23:03,177,University Park,42.36264779,-71.10006094,273,Forest Hills,42.300923,-71.114249,4859,Subscriber,2139,2020,11,,
325,01/11/2020 10:50:17,01/11/2020 10:55:43,179,MIT Vassar St,42.35560121,-71.10394478,139,Dana Park,42.36178044,-71.10809952,4889,Subscriber,2139,2020,11,,
1186,01/11/2020 10:50:21,01/11/2020 11:10:08,115,Porter Square Station,42.387995,-71.119084,78,Union Square - Somerville,42.379584,-71.095236,4538,Customer,11237,2020,11,,
458,01/11/2020 10:50:38,01/11/2020 10:58:16,81,Chinatown T Stop,42.352409,-71.062679,6,Cambridge St at Joy St,42.36125722,-71.06528744,6397,Subscriber,2116,2020,11,,
1730,01/11/2020 10:50:50,01/11/2020 11:19:40,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,4678,Customer,,2020,11,,
1457,01/11/2020 10:51:16,01/11/2020 11:15:33,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224179,-71.08311072,5956,Customer,2139,2020,11,,
258,01/11/2020 10:51:31,01/11/2020 10:55:50,236,Assembly Square T,42.39223284,-71.07746601,441,Sullivan Square,42.38445226,-71.07514855,2402,Subscriber,2139,2020,11,,
1148,01/11/2020 10:51:37,01/11/2020 11:10:45,129,Hayes Square - Vine St at Moulton St,42.377022,-71.056605,59,Chinatown Gate Plaza,42.351356,-71.059367,3914,Subscriber,2129,2020,11,,
390,01/11/2020 10:51:56,01/11/2020 10:58:26,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,4108,Subscriber,2139,2020,11,,
803,01/11/2020 10:51:57,01/11/2020 11:05:21,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,2813,Subscriber,2139,2020,11,,
641,01/11/2020 10:51:57,01/11/2020 11:02:39,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,4561,Customer,8879,2020,11,,
797,01/11/2020 10:51:58,01/11/2020 11:05:16,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,3525,Subscriber,2139,2020,11,,
1781,01/11/2020 10:52:16,01/11/2020 11:21:57,119,South Boston Library - 646 E Broadway,42.335741,-71.03877,370,Dartmouth St at Newbury St,42.35096144,-71.07782811,4737,Customer,2481,2020,11,,
562,01/11/2020 10:52:26,01/11/2020 11:01:48,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,416,Blossom St at Charles St,42.36435589,-71.06959369,4565,Subscriber,2139,2020,11,,
4639,01/11/2020 10:52:32,01/11/2020 12:09:52,428,Western Ave at Richardson St,42.36178741,-71.14393111,428,Western Ave at Richardson St,42.36178741,-71.14393111,5819,Customer,2453,2020,11,,
1447,01/11/2020 10:52:33,01/11/2020 11:16:41,57,Massachusetts Ave at Columbus Ave,42.33949454,-71.08020781,47,Cross St at Hanover St,42.362811,-71.056067,4500,Subscriber,94109,2020,11,,
421,01/11/2020 10:52:43,01/11/2020 10:59:44,185,Third at Binney,42.36544486,-71.08277142,380,Mass Ave at Albany St,42.36135838,-71.09670274,6043,Subscriber,2142,2020,11,,
422,01/11/2020 10:52:50,01/11/2020 10:59:52,185,Third at Binney,42.36544486,-71.08277142,380,Mass Ave at Albany St,42.36135838,-71.09670274,2281,Subscriber,2142,2020,11,,
242,01/11/2020 10:53:04,01/11/2020 10:57:06,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,5837,Subscriber,2139,2020,11,,
299,01/11/2020 10:53:04,01/11/2020 10:58:04,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,3333,Subscriber,2139,2020,11,,
1690,01/11/2020 10:53:05,01/11/2020 11:21:15,352,Ring Rd,42.34827839,-71.08044855,378,191 Beacon St,42.38032335,-71.10878613,2434,Subscriber,2199,2020,11,,
1694,01/11/2020 10:53:08,01/11/2020 11:21:23,352,Ring Rd,42.34827839,-71.08044855,378,191 Beacon St,42.38032335,-71.10878613,2135,Subscriber,2199,2020,11,,
2599,01/11/2020 10:53:14,01/11/2020 11:36:33,186,Congress St at Northern Ave,42.3481,-71.03764,186,Congress St at Northern Ave,42.3481,-71.03764,4896,Customer,1879,2020,11,,
2592,01/11/2020 10:53:22,01/11/2020 11:36:34,186,Congress St at Northern Ave,42.3481,-71.03764,186,Congress St at Northern Ave,42.3481,-71.03764,4928,Customer,1879,2020,11,,
562,01/11/2020 10:53:29,01/11/2020 11:02:51,461,Railroad Lot and Minuteman Bikeway,42.41608484,-71.15315407,464,Mass Ave at Grafton St,42.40726052,-71.14382132,2036,Subscriber,2138,2020,11,,
1017,01/11/2020 10:53:30,01/11/2020 11:10:28,185,Third at Binney,42.36544486,-71.08277142,452,Beacon St at St. Paul St,42.34373095,-71.11614107,2625,Subscriber,2142,2020,11,,
2663,01/11/2020 10:53:32,01/11/2020 11:37:56,186,Congress St at Northern Ave,42.3481,-71.03764,186,Congress St at Northern Ave,42.3481,-71.03764,4366,Customer,1879,2020,11,,
203,01/11/2020 10:53:34,01/11/2020 10:56:58,239,Community Path at Cedar Street,42.39407224,-71.11133695,328,Grove St at Community Path,42.39638681,-71.12011306,2070,Subscriber,2143,2020,11,,
266,01/11/2020 10:53:35,01/11/2020 10:58:02,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,53,Beacon St at Massachusetts Ave,42.35082681,-71.08981088,2467,Subscriber,2115,2020,11,,
2554,01/11/2020 10:53:39,01/11/2020 11:36:14,186,Congress St at Northern Ave,42.3481,-71.03764,186,Congress St at Northern Ave,42.3481,-71.03764,4867,Customer,1879,2020,11,,
785,01/11/2020 10:53:40,01/11/2020 11:06:45,111,Packard Ave at Powderhouse Blvd,42.40449,-71.123413,111,Packard Ave at Powderhouse Blvd,42.40449,-71.123413,3432,Customer,91001,2020,11,,
392,01/11/2020 10:53:42,01/11/2020 11:00:15,364,Tremont St at Northampton St,42.3388956,-71.08149976,4,Tremont St at E Berkeley St,42.345392,-71.069616,5729,Subscriber,2118,2020,11,,
527,01/11/2020 10:53:48,01/11/2020 11:02:35,356,Charlestown Navy Yard,42.37412455,-71.054812,280,Main St at Baldwin St,42.380857,-71.070629,6070,Subscriber,2129,2020,11,,
1548,01/11/2020 10:53:58,01/11/2020 11:19:47,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,4525,Customer,30075,2020,11,,
983,01/11/2020 10:54:16,01/11/2020 11:10:40,403,Marion St at Harvard St,42.33978053,-71.1213335,403,Marion St at Harvard St,42.33978053,-71.1213335,2997,Subscriber,02215-4409,2020,11,,
2311,01/11/2020 10:54:18,01/11/2020 11:32:49,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,4752,Subscriber,2114,2020,11,,
2293,01/11/2020 10:54:40,01/11/2020 11:32:53,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,2636,Subscriber,2114,2020,11,,
1313,01/11/2020 10:54:47,01/11/2020 11:16:40,364,Tremont St at Northampton St,42.3388956,-71.08149976,47,Cross St at Hanover St,42.362811,-71.056067,3919,Subscriber,96161,2020,11,,
613,01/11/2020 10:54:48,01/11/2020 11:05:02,356,Charlestown Navy Yard,42.37412455,-71.054812,280,Main St at Baldwin St,42.380857,-71.070629,4251,Subscriber,2129,2020,11,,
369,01/11/2020 10:55:06,01/11/2020 11:01:15,63,Dorchester Ave at Gillette Park,42.34404051,-71.05737627,113,Andrew T Stop - Dorchester Ave at Dexter St,42.33047365,-71.05701685,4503,Subscriber,2127,2020,11,,
353,01/11/2020 10:55:10,01/11/2020 11:01:04,184,Sidney Research Campus/Erie Street at Waverly,42.35775309,-71.10393405,479,Galileo Galilei Way at Main Street,42.36300378,-71.08974038,5366,Subscriber,2139,2020,11,,
618,01/11/2020 10:55:17,01/11/2020 11:05:36,39,Washington St at Rutland St,42.3385146,-71.07404083,52,Newbury St at Hereford St,42.348717,-71.085954,2362,Subscriber,11598,2020,11,,
658,01/11/2020 10:55:19,01/11/2020 11:06:18,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,115,Porter Square Station,42.387995,-71.119084,2564,Subscriber,2138,2020,11,,
450,01/11/2020 10:55:28,01/11/2020 11:02:58,81,Chinatown T Stop,42.352409,-71.062679,47,Cross St at Hanover St,42.362811,-71.056067,4473,Subscriber,2113,2020,11,,
405,01/11/2020 10:55:50,01/11/2020 11:02:36,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.33741748,-71.10286117,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,5509,Subscriber,2130,2020,11,,
1066,01/11/2020 10:56:12,01/11/2020 11:13:58,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,6023,Customer,2143,2020,11,,
1990,01/11/2020 10:56:21,01/11/2020 11:29:31,110,Harvard University Gund Hall at Quincy St / Kirkland St,42.376369,-71.114025,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224179,-71.08311072,2303,Subscriber,2138,2020,11,,
2421,01/11/2020 10:56:33,01/11/2020 11:36:54,365,Harrison Ave at Bennet St,42.3494261,-71.0620996,365,Harrison Ave at Bennet St,42.3494261,-71.0620996,4914,Subscriber,2111,2020,11,,
211,01/11/2020 10:57:13,01/11/2020 11:00:44,141,Kendall Street,42.36356016,-71.08216792,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,3239,Subscriber,2142,2020,11,,
600,01/11/2020 10:57:22,01/11/2020 11:07:22,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,17,Soldiers Field Park - 111 Western Ave,42.36426344,-71.1182757,4149,Subscriber,2163,2020,11,,
785,01/11/2020 10:57:29,01/11/2020 11:10:35,79,Beacon St at Washington / Kirkland,42.37842,-71.105668,107,Ames St at Main St,42.3625,-71.08822,5920,Subscriber,2139,2020,11,,
599,01/11/2020 10:57:51,01/11/2020 11:07:51,50,Boylston St at Berkeley St,42.35114198,-71.07329249,55,Boylston St at Massachusetts Ave,42.34740621,-71.08678415,2127,Customer,,2020,11,,
295,01/11/2020 10:58:31,01/11/2020 11:03:27,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,2785,Subscriber,2139,2020,11,,
307,01/11/2020 10:58:37,01/11/2020 11:03:45,409,Elm St at White St,42.38952436,-71.1169414,71,Conway Park - Somerville Avenue,42.383405,-71.107593,5322,Subscriber,11201,2020,11,,
393,01/11/2020 10:58:48,01/11/2020 11:05:21,195,Child St at North St,42.37150494,-71.07249312,141,Kendall Street,42.36356016,-71.08216792,4356,Subscriber,2139,2020,11,,
582,01/11/2020 10:58:54,01/11/2020 11:08:37,39,Washington St at Rutland St,42.3385146,-71.07404083,161,W Broadway at D St,42.3391085,-71.0514432,4052,Subscriber,2118,2020,11,,
1303,01/11/2020 10:58:57,01/11/2020 11:20:40,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,386,Sennott Park Broadway at Norfolk Street,42.36860524,-71.09930186,6020,Subscriber,2109,2020,11,,
94,01/11/2020 10:59:00,01/11/2020 11:00:34,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,4767,Subscriber,,2020,11,,
2159,01/11/2020 10:59:18,01/11/2020 11:35:17,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,2049,Subscriber,2139,2020,11,,
826,01/11/2020 10:59:22,01/11/2020 11:13:08,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,5543,Subscriber,2143,2020,11,,
241,01/11/2020 10:59:24,01/11/2020 11:03:26,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,6452,Subscriber,2138,2020,11,,
500,01/11/2020 10:59:26,01/11/2020 11:07:46,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,4256,Subscriber,2139,2020,11,,
1316,01/11/2020 10:59:26,01/11/2020 11:21:22,189,Kendall T,42.36242784,-71.08495474,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,3779,Customer,2142,2020,11,,
628,01/11/2020 10:59:39,01/11/2020 11:10:08,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,4990,Subscriber,89509,2020,11,,
98,01/11/2020 10:59:41,01/11/2020 11:01:19,446,700 Commonwealth Ave.,42.34960945,-71.10391524,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,3726,Subscriber,2215,2020,11,,
2115,01/11/2020 10:59:55,01/11/2020 11:35:10,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,6427,Subscriber,2139,2020,11,,
769,01/11/2020 11:00:07,01/11/2020 11:12:57,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,5915,Subscriber,2139,2020,11,,
581,01/11/2020 11:00:13,01/11/2020 11:09:54,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,400,Lansdowne T Stop,42.34734473,-71.10016808,6323,Subscriber,2446,2020,11,,
890,01/11/2020 11:00:14,01/11/2020 11:15:04,30,Brigham Circle - Francis St at Huntington Ave,42.33462893,-71.10407918,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,4979,Subscriber,2134,2020,11,,
1654,01/11/2020 11:00:14,01/11/2020 11:27:49,77,Somerville City Hall,42.386844,-71.09812,370,Dartmouth St at Newbury St,42.35096144,-71.07782811,4252,Customer,2145,2020,11,,
1441,01/11/2020 11:00:25,01/11/2020 11:24:27,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,3502,Subscriber,2138,2020,11,,
736,01/11/2020 11:00:28,01/11/2020 11:12:45,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624445,-71.08798563,125,Hyde Square - Barbara St at Centre St,42.32176526,-71.10984161,2629,Subscriber,2111,2020,11,,
713,01/11/2020 11:00:35,01/11/2020 11:12:29,381,Inman Square at Springfield St.,42.37438409,-71.10015746,182,Museum of Science,42.36769018,-71.07116282,3840,Subscriber,2125,2020,11,,
1407,01/11/2020 11:00:46,01/11/2020 11:24:13,374,Tremont St at Hamilton Pl,42.35668335,-71.06166646,66,Commonwealth Ave at Griggs St,42.34922469,-71.13275303,3573,Subscriber,2215,2020,11,,
1642,01/11/2020 11:00:48,01/11/2020 11:28:10,221,Verizon Innovation Hub 10 Ware Street,42.37250865,-71.11305356,416,Blossom St at Charles St,42.36435589,-71.06959369,5387,Subscriber,2138,2020,11,,
685,01/11/2020 11:00:58,01/11/2020 11:12:24,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36912158,-71.11638672,3698,Subscriber,2138,2020,11,,
694,01/11/2020 11:00:58,01/11/2020 11:12:33,381,Inman Square at Springfield St.,42.37438409,-71.10015746,182,Museum of Science,42.36769018,-71.07116282,4782,Subscriber,2139,2020,11,,
2790,01/11/2020 11:01:14,01/11/2020 11:47:45,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,6048,Subscriber,2215,2020,11,,
541,01/11/2020 11:01:36,01/11/2020 11:10:37,15,Brighton Mills - 370 Western Ave,42.36154571,-71.13776207,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168,-71.12188071,2802,Subscriber,2138,2020,11,,
1195,01/11/2020 11:01:37,01/11/2020 11:21:33,52,Newbury St at Hereford St,42.348717,-71.085954,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,3760,Subscriber,96826,2020,11,,
1332,01/11/2020 11:01:57,01/11/2020 11:24:09,140,Danehy Park,42.388966,-71.132788,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,2459,Subscriber,2109,2020,11,,
173,01/11/2020 11:01:57,01/11/2020 11:04:51,436,Maverick St at Massport Path,42.36774122,-71.03335975,212,Maverick Square - Lewis Mall,42.36884408,-71.03977829,5365,Subscriber,2128,2020,11,,
534,01/11/2020 11:02:10,01/11/2020 11:11:04,61,Boylston St at Fairfield St,42.348762,-71.082383,380,Mass Ave at Albany St,42.36135838,-71.09670274,2738,Subscriber,2139,2020,11,,
2122,01/11/2020 11:02:15,01/11/2020 11:37:38,186,Congress St at Northern Ave,42.3481,-71.03764,186,Congress St at Northern Ave,42.3481,-71.03764,5630,Customer,1879,2020,11,,
258,01/11/2020 11:02:19,01/11/2020 11:06:37,194,Broadway St at Mt Pleasant St,42.38614141,-71.0782814,235,East Somerville Library (Broadway and Illinois),42.38762811,-71.08318716,6090,Customer,,2020,11,,
1126,01/11/2020 11:02:44,01/11/2020 11:21:30,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,185,Third at Binney,42.36544486,-71.08277142,4200,Subscriber,15090,2020,11,,
