tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,year,month
290,01/12/2019 10:27:39,01/12/2019 10:32:30,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,4086,Subscriber,1991,1,2019,12
70,01/12/2019 10:27:53,01/12/2019 10:29:03,185,Third at Binney,42.36544486,-71.08277142,117,Binney St / Sixth St,42.36608797,-71.08633604,4456,Subscriber,1969,1,2019,12
297,01/12/2019 10:28:03,01/12/2019 10:33:01,66,Commonwealth Ave at Griggs St,42.34922469,-71.13275303,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,5508,Subscriber,1993,1,2019,12
521,01/12/2019 10:28:03,01/12/2019 10:36:45,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,3115,Subscriber,1997,1,2019,12
755,01/12/2019 10:29:15,01/12/2019 10:41:50,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,39,Washington St at Rutland St,42.3385146,-71.07404083,3942,Subscriber,1995,2,2019,12
331,01/12/2019 10:29:17,01/12/2019 10:34:49,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,107,Ames St at Main St,42.3625,-71.08822,5980,Subscriber,1995,1,2019,12
787,01/12/2019 10:30:37,01/12/2019 10:43:45,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,59,Chinatown Gate Plaza,42.351356,-71.059367,2225,Subscriber,1988,1,2019,12
287,01/12/2019 10:30:41,01/12/2019 10:35:28,58,Mugar Way at Beacon St,42.35553628,-71.0728687,370,Dartmouth St at Newbury St,42.35096144,-71.07782811,2953,Subscriber,1985,1,2019,12
154,01/12/2019 10:31:08,01/12/2019 10:33:42,279,Williams St at Washington St,42.306539,-71.107669,133,Green Street T Stop - Green St at Amory St,42.310579,-71.107341,5722,Subscriber,1991,1,2019,12
2485,01/12/2019 10:31:20,01/12/2019 11:12:45,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,380,Mass Ave at Albany St,42.36135838,-71.09670274,4869,Customer,1989,1,2019,12
2514,01/12/2019 10:32:19,01/12/2019 11:14:14,121,W Broadway at Dorchester St,42.33595898,-71.046229,163,The Lawn on D,42.344792,-71.044024,5984,Subscriber,1962,2,2019,12
236,01/12/2019 10:32:24,01/12/2019 10:36:20,374,Tremont St at Hamilton Pl,42.35668335,-71.06166646,369,Boston Public Market,42.36254854,-71.05737358,4382,Subscriber,1993,1,2019,12
386,01/12/2019 10:32:48,01/12/2019 10:39:14,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,6075,Subscriber,1990,1,2019,12
2468,01/12/2019 10:32:53,01/12/2019 11:14:02,121,W Broadway at Dorchester St,42.33595898,-71.046229,163,The Lawn on D,42.344792,-71.044024,2358,Subscriber,1961,1,2019,12
1676,01/12/2019 10:33:29,01/12/2019 11:01:26,56,Dudley Square - Bolling Building,42.32984299,-71.08386572,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,5583,Subscriber,1994,1,2019,12
1987,01/12/2019 10:33:37,01/12/2019 11:06:44,177,University Park,42.36264779,-71.10006094,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,6142,Subscriber,1991,1,2019,12
1434,01/12/2019 10:33:37,01/12/2019 10:57:31,163,The Lawn on D,42.344792,-71.044024,163,The Lawn on D,42.344792,-71.044024,5430,Subscriber,1960,1,2019,12
1180,01/12/2019 10:33:46,01/12/2019 10:53:26,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,5810,Subscriber,1981,1,2019,12
311,01/12/2019 10:34:09,01/12/2019 10:39:21,39,Washington St at Rutland St,42.3385146,-71.07404083,363,Harrison Ave at Mullins Way,42.34521562,-71.06384031,5203,Subscriber,1980,2,2019,12
404,01/12/2019 10:34:57,01/12/2019 10:41:41,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,6151,Subscriber,1996,2,2019,12
2237,01/12/2019 10:35:05,01/12/2019 11:12:23,209,Chelsea St at Saratoga St,42.379772,-71.027448,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,5043,Subscriber,1987,1,2019,12
292,01/12/2019 10:35:22,01/12/2019 10:40:15,364,Tremont St at Northampton St,42.3388956,-71.08149976,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,3747,Subscriber,1997,1,2019,12
588,01/12/2019 10:35:33,01/12/2019 10:45:22,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4778,Subscriber,2000,1,2019,12
358,01/12/2019 10:36:25,01/12/2019 10:42:23,30,Brigham Circle - Francis St at Huntington Ave,42.33462893,-71.10407918,342,Boylston St at Jersey St,42.34465063,-71.09732501,5402,Subscriber,1995,2,2019,12
357,01/12/2019 10:36:29,01/12/2019 10:42:27,30,Brigham Circle - Francis St at Huntington Ave,42.33462893,-71.10407918,342,Boylston St at Jersey St,42.34465063,-71.09732501,6139,Subscriber,1994,1,2019,12
723,01/12/2019 10:36:41,01/12/2019 10:48:44,350,Codman Square Library,42.2873611,-71.071111,205,Bowdoin St at Quincy St,42.30785224,-71.06512249,4073,Subscriber,1994,2,2019,12
192,01/12/2019 10:36:54,01/12/2019 10:40:07,183,Alewife MBTA at Steel Place,42.39558846,-71.14260614,414,Discovery Park - 30 Acorn Park Drive,42.39790817,-71.14797131,3896,Subscriber,1989,2,2019,12
870,01/12/2019 10:37:00,01/12/2019 10:51:30,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,6,Cambridge St at Joy St,42.36121165,-71.0653062,2749,Subscriber,1992,1,2019,12
723,01/12/2019 10:38:09,01/12/2019 10:50:13,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,233,St Mary's,42.34619708,-71.10728681,4062,Subscriber,1993,2,2019,12
261,01/12/2019 10:38:13,01/12/2019 10:42:35,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,4532,Subscriber,1962,2,2019,12
196,01/12/2019 10:38:36,01/12/2019 10:41:53,114,Teele Square,42.40203828,-71.12653291,112,Clarendon Hill at Broadway,42.406302,-71.132446,2481,Subscriber,1997,2,2019,12
2223,01/12/2019 10:38:41,01/12/2019 11:15:45,345,Park Plaza at Charles St S.,42.35182807,-71.06781138,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,4760,Customer,1969,0,2019,12
660,01/12/2019 10:39:05,01/12/2019 10:50:06,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224179,-71.08311072,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,3561,Subscriber,1953,1,2019,12
1235,01/12/2019 10:39:40,01/12/2019 11:00:16,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,352,Ring Rd,42.34827839,-71.08044855,5314,Customer,1977,1,2019,12
484,01/12/2019 10:40:21,01/12/2019 10:48:25,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,5267,Subscriber,2000,1,2019,12
200,01/12/2019 10:42:24,01/12/2019 10:45:44,25,South End Library - Tremont St at W Newton St,42.341332,-71.076847,21,Prudential Center - 101 Huntington Ave,42.34652004,-71.08065777,5947,Subscriber,1983,1,2019,12
528,01/12/2019 10:42:42,01/12/2019 10:51:30,445,Geiger Gibson Community Health Center,42.31886468,-71.04536798,92,University of Massachusetts Boston - Campus Center,42.31218918,-71.03648586,5057,Customer,1969,0,2019,12
468,01/12/2019 10:42:47,01/12/2019 10:50:36,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,79,Beacon St at Washington / Kirkland,42.37842,-71.105668,3442,Subscriber,1991,1,2019,12
470,01/12/2019 10:45:02,01/12/2019 10:52:53,79,Beacon St at Washington / Kirkland,42.37842,-71.105668,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,2889,Customer,1969,0,2019,12
350,01/12/2019 10:45:09,01/12/2019 10:50:59,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,381,Inman Square at Springfield St.,42.37438409,-71.10015746,3115,Subscriber,1992,1,2019,12
322,01/12/2019 10:45:15,01/12/2019 10:50:38,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,79,Beacon St at Washington / Kirkland,42.37842,-71.105668,5063,Subscriber,1994,1,2019,12
247,01/12/2019 10:45:39,01/12/2019 10:49:47,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309,-71.10393405,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5385,Subscriber,1994,1,2019,12
997,01/12/2019 10:46:37,01/12/2019 11:03:14,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,5145,Subscriber,1991,2,2019,12
812,01/12/2019 10:46:50,01/12/2019 11:00:22,152,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193,-71.04436085,3794,Customer,1993,2,2019,12
489,01/12/2019 10:47:56,01/12/2019 10:56:05,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,176,Lesley University,42.38674802,-71.11901879,5466,Subscriber,1985,1,2019,12
261,01/12/2019 10:48:08,01/12/2019 10:52:30,378,191 Beacon St,42.38032335,-71.10878613,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,5766,Subscriber,1995,2,2019,12
731,01/12/2019 10:48:25,01/12/2019 11:00:37,59,Chinatown Gate Plaza,42.351356,-71.059367,6,Cambridge St at Joy St,42.36121165,-71.0653062,4587,Subscriber,1937,1,2019,12
648,01/12/2019 10:48:27,01/12/2019 10:59:15,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,2352,Subscriber,1984,1,2019,12
1091,01/12/2019 10:48:53,01/12/2019 11:07:05,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,374,Tremont St at Hamilton Pl,42.35668335,-71.06166646,3028,Customer,1983,0,2019,12
1072,01/12/2019 10:49:02,01/12/2019 11:06:54,33,Kenmore Square,42.348706,-71.097009,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,5787,Subscriber,1988,1,2019,12
1052,01/12/2019 10:49:32,01/12/2019 11:07:04,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,374,Tremont St at Hamilton Pl,42.35668335,-71.06166646,5012,Subscriber,1989,1,2019,12
841,01/12/2019 10:49:46,01/12/2019 11:03:47,217,Orient Heights T Stop - Bennington St at Saratoga St,42.386781,-71.006098,214,Airport T Stop - Bremen St at Brooks St,42.3740832,-71.03274185,3178,Subscriber,1993,1,2019,12
603,01/12/2019 10:51:03,01/12/2019 11:01:06,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,381,Inman Square at Springfield St.,42.37438409,-71.10015746,4485,Subscriber,1988,1,2019,12
442,01/12/2019 10:51:41,01/12/2019 10:59:04,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309,-71.10393405,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,2116,Subscriber,1996,2,2019,12
309,01/12/2019 10:51:52,01/12/2019 10:57:02,57,Massachusetts Ave at Columbus Ave,42.34054262,-71.08138848,26,Washington St at Waltham St,42.34155985,-71.06886953,2064,Subscriber,1988,1,2019,12
248,01/12/2019 10:51:58,01/12/2019 10:56:06,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309,-71.10393405,177,University Park,42.36264779,-71.10006094,4742,Subscriber,1998,1,2019,12
355,01/12/2019 10:52:51,01/12/2019 10:58:46,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,3222,Subscriber,1991,2,2019,12
116,01/12/2019 10:52:57,01/12/2019 10:54:54,185,Third at Binney,42.36544486,-71.08277142,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224179,-71.08311072,5915,Subscriber,1987,2,2019,12
516,01/12/2019 10:52:58,01/12/2019 11:01:34,150,State Street at Channel Center,42.344137,-71.052608,119,South Boston Library - 646 E Broadway,42.335741,-71.03877,4979,Subscriber,1990,1,2019,12
424,01/12/2019 10:53:08,01/12/2019 11:00:13,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,103,JFK Crossing at Harvard St. / Thorndike St.,42.346563,-71.128374,4985,Subscriber,1953,1,2019,12
532,01/12/2019 10:53:15,01/12/2019 11:02:07,356,Charlestown Navy Yard,42.37412455,-71.054812,327,Main St at Thompson Sq,42.37487847,-71.06383499,2921,Customer,1996,2,2019,12
588,01/12/2019 10:53:36,01/12/2019 11:03:25,282,Stony Brook T Stop,42.316966,-71.104374,197,MLK Blvd at Washington St,42.32143814,-71.09126061,3829,Customer,1969,0,2019,12
330,01/12/2019 10:53:43,01/12/2019 10:59:14,381,Inman Square at Springfield St.,42.37438409,-71.10015746,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,5633,Subscriber,1961,2,2019,12
295,01/12/2019 10:54:18,01/12/2019 10:59:14,100,Davis Square,42.396969,-71.123024,111,Packard Ave at Powderhouse Blvd,42.40449,-71.123413,5041,Subscriber,1988,1,2019,12
463,01/12/2019 10:54:52,01/12/2019 11:02:35,189,Kendall T,42.36242784,-71.08495474,143,EF - North Point Park,42.369885,-71.069957,4891,Customer,1987,1,2019,12
980,01/12/2019 10:55:24,01/12/2019 11:11:44,217,Orient Heights T Stop - Bennington St at Saratoga St,42.386781,-71.006098,212,Maverick Square - Lewis Mall,42.36884408,-71.03977829,6052,Subscriber,1968,2,2019,12
402,01/12/2019 10:55:54,01/12/2019 11:02:36,115,Porter Square Station,42.387995,-71.119084,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,2089,Subscriber,1988,1,2019,12
278,01/12/2019 10:56:21,01/12/2019 11:01:00,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,189,Kendall T,42.36242784,-71.08495474,3232,Subscriber,1992,1,2019,12
833,01/12/2019 10:56:25,01/12/2019 11:10:18,39,Washington St at Rutland St,42.3385146,-71.07404083,157,Seaport Blvd at Sleeper St,42.35317809,-71.04817357,5307,Subscriber,1989,1,2019,12
417,01/12/2019 10:59:37,01/12/2019 11:06:34,152,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,4209,Subscriber,1974,1,2019,12
134,01/12/2019 10:59:53,01/12/2019 11:02:07,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224179,-71.08311072,185,Third at Binney,42.36544486,-71.08277142,3261,Subscriber,1987,2,2019,12
135,01/12/2019 10:59:55,01/12/2019 11:02:11,189,Kendall T,42.36242784,-71.08495474,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,5606,Subscriber,1992,1,2019,12
235,01/12/2019 11:00:16,01/12/2019 11:04:12,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,179,MIT Vassar St,42.35560121,-71.10394478,2349,Subscriber,1990,1,2019,12
429,01/12/2019 11:00:22,01/12/2019 11:07:32,176,Lesley University,42.38674802,-71.11901879,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,3453,Customer,1994,2,2019,12
1469,01/12/2019 11:00:23,01/12/2019 11:24:52,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,3183,Customer,2001,1,2019,12
303,01/12/2019 11:00:36,01/12/2019 11:05:40,415,Stuart St at Berkeley St,42.34954403,-71.07242074,379,Tremont St at W. Dedham St,42.34254914,-71.07421449,3007,Subscriber,1982,1,2019,12
576,01/12/2019 11:00:42,01/12/2019 11:10:18,161,W Broadway at D St,42.3391085,-71.0514432,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193,-71.04436085,4748,Subscriber,1996,1,2019,12
2639,01/12/2019 11:01:13,01/12/2019 11:45:12,185,Third at Binney,42.36544486,-71.08277142,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,5072,Subscriber,1960,1,2019,12
2183,01/12/2019 11:01:20,01/12/2019 11:37:43,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,5938,Subscriber,1948,1,2019,12
170,01/12/2019 11:01:29,01/12/2019 11:04:19,139,Dana Park,42.36178044,-71.10809952,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,2859,Subscriber,1993,1,2019,12
204,01/12/2019 11:01:53,01/12/2019 11:05:17,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,4368,Subscriber,1987,2,2019,12
193,01/12/2019 11:02:08,01/12/2019 11:05:21,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624445,-71.08798563,6012,Subscriber,1999,1,2019,12
327,01/12/2019 11:03:00,01/12/2019 11:08:28,179,MIT Vassar St,42.35560121,-71.10394478,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,4791,Subscriber,1997,1,2019,12
1529,01/12/2019 11:03:39,01/12/2019 11:29:08,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,197,MLK Blvd at Washington St,42.32143814,-71.09126061,3222,Subscriber,1991,2,2019,12
1635,01/12/2019 11:03:53,01/12/2019 11:31:08,212,Maverick Square - Lewis Mall,42.36884408,-71.03977829,219,Boston East - 126 Border St,42.37331213,-71.04102008,3985,Subscriber,1959,1,2019,12
448,01/12/2019 11:04:57,01/12/2019 11:12:26,56,Dudley Square - Bolling Building,42.32984299,-71.08386572,138,Newmarket Square T Stop - Massachusetts Ave at Newmarket Square,42.326599,-71.066498,4710,Subscriber,1985,1,2019,12
535,01/12/2019 11:05:10,01/12/2019 11:14:06,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,381,Inman Square at Springfield St.,42.37438409,-71.10015746,5052,Subscriber,1995,2,2019,12
2131,01/12/2019 11:06:03,01/12/2019 11:41:34,77,Somerville City Hall,42.386844,-71.09812,44,Congress St at Boston City Hall,42.36041775,-71.05752244,2107,Subscriber,1993,2,2019,12
215,01/12/2019 11:07:34,01/12/2019 11:11:09,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,221,Verizon Innovation Hub 10 Ware Street,42.37250865,-71.11305356,4106,Subscriber,1992,1,2019,12
624,01/12/2019 11:07:40,01/12/2019 11:18:05,92,University of Massachusetts Boston - Campus Center,42.31218918,-71.03648586,93,JFK/UMass T Stop,42.32033974,-71.05118036,5860,Customer,1969,0,2019,12
787,01/12/2019 11:08:03,01/12/2019 11:21:10,78,Union Square - Somerville,42.37967148,-71.0954931,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,5727,Subscriber,1994,1,2019,12
1133,01/12/2019 11:08:46,01/12/2019 11:27:40,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,234,Broadway at Central St,42.3951715,-71.09850592,4378,Subscriber,1989,2,2019,12
343,01/12/2019 11:09:06,01/12/2019 11:14:50,226,Commonwealth Ave At Babcock St,42.35154735,-71.12126246,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,6083,Subscriber,1987,1,2019,12
1056,01/12/2019 11:09:09,01/12/2019 11:26:46,352,Ring Rd,42.34827839,-71.08044855,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,5314,Customer,1977,1,2019,12
495,01/12/2019 11:09:27,01/12/2019 11:17:43,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,179,MIT Vassar St,42.35560121,-71.10394478,3568,Subscriber,1996,2,2019,12
754,01/12/2019 11:09:31,01/12/2019 11:22:05,177,University Park,42.36264779,-71.10006094,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,4742,Subscriber,1998,2,2019,12
161,01/12/2019 11:09:31,01/12/2019 11:12:12,363,Harrison Ave at Mullins Way,42.34521562,-71.06384031,365,Harrison Ave at Bennet St,42.3494261,-71.0620996,5203,Subscriber,1992,1,2019,12
892,01/12/2019 11:09:36,01/12/2019 11:24:29,366,Broadway T Stop,42.34278116,-71.05747275,296,Farragut Rd at E. 6th St,42.3334,-71.02495,4130,Customer,1969,0,2019,12
391,01/12/2019 11:10:26,01/12/2019 11:16:57,79,Beacon St at Washington / Kirkland,42.37842,-71.105668,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,2761,Subscriber,1994,1,2019,12
444,01/12/2019 11:10:48,01/12/2019 11:18:12,193,Brookline Town Hall,42.33376473,-71.12046447,82,Beacon St at Tappan St,42.3382668,-71.13894682,5912,Subscriber,1987,1,2019,12
1487,01/12/2019 11:10:53,01/12/2019 11:35:40,365,Harrison Ave at Bennet St,42.3494261,-71.0620996,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,2414,Subscriber,1994,2,2019,12
259,01/12/2019 11:10:58,01/12/2019 11:15:18,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,189,Kendall T,42.36242784,-71.08495474,5436,Subscriber,1994,2,2019,12
864,01/12/2019 11:11:29,01/12/2019 11:25:54,19,Park Dr at Buswell St,42.347241,-71.105301,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,3092,Subscriber,1993,2,2019,12
